start,end,text,speaker
3480.756,3480.876,So,SPEAKER_02
3480.896,3481.016,what,SPEAKER_02
3481.036,3481.156,were,SPEAKER_02
3481.176,3481.276,you,SPEAKER_02
3481.316,3481.476,saying,SPEAKER_02
3481.496,3481.837,about,SPEAKER_02
3481.877,3481.997,we,SPEAKER_02
3482.017,3482.137,put,SPEAKER_02
3482.157,3482.297,the,SPEAKER_02
3482.337,3482.757,hidden,SPEAKER_02
3482.777,3482.937,key,SPEAKER_02
3482.957,3483.157,puzzle,SPEAKER_02
3483.198,3483.378,for,SPEAKER_02
3483.418,3483.538,the,SPEAKER_02
3483.578,3483.858,coffin?,SPEAKER_02
3483.898,3484.058,Cause,SPEAKER_02
3484.098,3484.218,that,SPEAKER_02
3484.238,3484.618,could,SPEAKER_02
3484.638,3484.738,work.,SPEAKER_02
3484.999,3485.259,Maybe,SPEAKER_04
3485.279,3485.399,we,SPEAKER_04
3485.419,3485.759,could,SPEAKER_04
3485.979,3486.119,have,SPEAKER_02
3486.139,3486.239,them,SPEAKER_02
3486.259,3486.5,unlock,SPEAKER_02
3486.52,3486.66,the,SPEAKER_02
3486.7,3487.02,coffin.,SPEAKER_02
3487.04,3487.16,Yeah.,SPEAKER_02
3509.824,3509.964,"Yeah,",SPEAKER_03
3510.104,3510.224,I,SPEAKER_03
3510.264,3510.384,like,SPEAKER_03
3510.424,3510.564,that,SPEAKER_03
3510.624,3510.924,idea.,SPEAKER_03
3510.944,3511.605,So,SPEAKER_03
3512.685,3513.045,I'll,SPEAKER_03
3513.065,3513.385,put,SPEAKER_03
3513.405,3513.445,it,SPEAKER_03
3514.005,3514.546,here.,SPEAKER_03
3516.386,3516.506,Hold,SPEAKER_03
3516.566,3516.646,"on,",SPEAKER_03
3516.726,3516.866,I'm,SPEAKER_03
3516.906,3517.106,sorry.,SPEAKER_03
3517.206,3517.387,I'll,SPEAKER_03
3517.427,3517.607,do,SPEAKER_03
3517.627,3517.727,this,SPEAKER_03
3517.827,3517.947,the,SPEAKER_03
3518.067,3518.407,worst,SPEAKER_03
3518.447,3518.727,way,SPEAKER_03
3518.807,3519.747,possible.,SPEAKER_03
3520.267,3520.928,Move,SPEAKER_03
3520.948,3521.068,this,SPEAKER_03
3521.088,3521.448,"down,",SPEAKER_03
3521.788,3522.048,move,SPEAKER_03
3522.068,3522.768,this,SPEAKER_03
3526.77,3526.93,up.,SPEAKER_03
3526.95,3527.09,Yeah.,SPEAKER_03
3527.19,3527.29,"Oh,",SPEAKER_03
3528.03,3528.37,never,SPEAKER_03
3528.71,3528.85,mind.,SPEAKER_03
3528.87,3529.05,So,SPEAKER_03
3529.09,3529.47,going,SPEAKER_03
3530.631,3530.891,through,SPEAKER_03
3530.911,3531.051,"again,",SPEAKER_03
3531.071,3531.191,there,SPEAKER_03
3531.251,3531.331,is,SPEAKER_03
3531.351,3531.371,a,None
3532.091,3532.491,coded,SPEAKER_03
3532.732,3533.112,message.,SPEAKER_03
3538.944,3539.084,"Wait,",SPEAKER_03
3539.104,3539.324,did,SPEAKER_03
3539.404,3539.464,I,SPEAKER_03
3539.484,3539.664,still,SPEAKER_03
3539.704,3539.844,put,SPEAKER_00
3539.884,3539.984,it,SPEAKER_00
3540.024,3540.104,in,SPEAKER_00
3540.224,3540.424,wrong?,SPEAKER_00
3540.484,3540.684,"Okay,",SPEAKER_00
3540.704,3540.824,so,SPEAKER_00
3540.984,3541.064,the,SPEAKER_00
3541.144,3541.344,axe,SPEAKER_00
3541.384,3541.504,gets,SPEAKER_03
3541.524,3541.624,you,SPEAKER_03
3541.644,3541.825,into,SPEAKER_03
3541.845,3541.965,the,SPEAKER_03
3542.085,3542.245,other,SPEAKER_03
3542.265,3542.485,"room,",SPEAKER_03
3542.685,3542.885,right?,SPEAKER_03
3543.325,3543.425,And,SPEAKER_03
3543.445,3543.565,then,SPEAKER_03
3543.825,3544.305,"maybe,",SPEAKER_03
3545.105,3545.565,maybe,SPEAKER_03
3546.005,3546.045,in,SPEAKER_03
3546.125,3546.205,the,SPEAKER_03
3546.245,3546.445,"room,",SPEAKER_03
3546.485,3546.725,there,SPEAKER_03
3546.765,3546.845,is,SPEAKER_03
3546.905,3546.985,a,SPEAKER_03
3547.005,3547.245,coding,SPEAKER_03
3547.265,3547.565,message,SPEAKER_03
3547.585,3547.706,that,SPEAKER_03
3547.746,3547.926,will,SPEAKER_03
3547.946,3548.106,tell,SPEAKER_03
3548.126,3548.406,the,SPEAKER_03
3548.426,3548.966,players,SPEAKER_03
3549.346,3549.666,to,SPEAKER_03
3549.686,3549.846,look,SPEAKER_03
3549.886,3550.046,under,SPEAKER_03
3550.086,3550.246,the,SPEAKER_03
3550.286,3550.686,furniture.,SPEAKER_03
3550.746,3550.826,And,SPEAKER_03
3550.846,3550.946,"then,",SPEAKER_03
3550.966,3551.086,so,SPEAKER_03
3551.146,3551.226,once,SPEAKER_03
3551.246,3551.486,they,SPEAKER_03
3551.506,3551.626,do,SPEAKER_03
3551.646,3551.806,"that,",SPEAKER_03
3551.826,3552.066,they'll,SPEAKER_03
3552.086,3552.246,find,SPEAKER_03
3552.286,3552.406,the,SPEAKER_03
3552.446,3552.826,key,SPEAKER_03
3553.186,3553.507,that,SPEAKER_03
3553.547,3553.687,goes,SPEAKER_03
3553.707,3553.827,to,SPEAKER_03
3553.847,3553.927,the,SPEAKER_03
3553.947,3554.527,coffin.,SPEAKER_03
3554.627,3554.747,The,SPEAKER_03
3554.767,3555.087,coffin,SPEAKER_03
3555.107,3555.287,tells,SPEAKER_03
3555.347,3555.447,us,SPEAKER_03
3555.467,3555.607,what,SPEAKER_03
3555.627,3556.027,"happens,",SPEAKER_03
3556.127,3556.207,and,SPEAKER_03
3556.227,3556.367,then,SPEAKER_03
3556.607,3556.927,solving,SPEAKER_00
3556.947,3557.367,that,SPEAKER_03
3557.547,3557.687,will,SPEAKER_00
3557.707,3557.847,break,SPEAKER_00
3557.867,3558.027,the,SPEAKER_00
3558.067,3558.427,"mirror,",SPEAKER_00
3558.487,3558.547,and,SPEAKER_00
3558.567,3558.727,then,SPEAKER_00
3558.747,3558.867,they,SPEAKER_00
3558.887,3558.987,have,SPEAKER_00
3559.007,3559.047,to,SPEAKER_00
3559.067,3559.127,put,SPEAKER_00
3559.147,3559.187,it,SPEAKER_00
3559.228,3559.348,back,SPEAKER_00
3559.368,3559.808,together.,SPEAKER_00
3560.128,3560.208,And,SPEAKER_00
3560.228,3560.348,then,SPEAKER_00
3560.368,3560.828,maybe,SPEAKER_00
3560.848,3561.128,"that,",SPEAKER_03
3561.408,3561.548,"like,",SPEAKER_00
3561.568,3561.948,breaks,SPEAKER_03
3561.968,3562.108,the,SPEAKER_02
3562.128,3562.328,curse,SPEAKER_02
3562.388,3562.488,and,SPEAKER_02
3562.508,3562.648,they,SPEAKER_03
3562.728,3563.108,escape.,SPEAKER_03
3566.309,3566.629,Nope.,SPEAKER_02
3567.529,3567.609,You,SPEAKER_02
3567.629,3567.729,think?,SPEAKER_02
3568.585,3568.825,Makes,SPEAKER_02
3568.845,3569.365,sense.,SPEAKER_02
3569.645,3569.745,Do,SPEAKER_02
3569.765,3569.845,we,SPEAKER_02
3569.885,3569.985,want,SPEAKER_02
3570.005,3570.245,any,SPEAKER_02
3570.285,3570.585,ending,SPEAKER_02
3570.605,3570.885,message?,SPEAKER_02
3570.925,3571.045,"Yeah,",SPEAKER_02
3571.065,3571.085,I,SPEAKER_02
3571.105,3571.246,feel,SPEAKER_02
3571.266,3571.446,like,SPEAKER_02
3571.466,3571.506,we,SPEAKER_02
3571.546,3571.666,could,SPEAKER_02
3571.686,3571.886,have,SPEAKER_02
3571.906,3571.926,a,SPEAKER_02
3571.946,3572.166,little,SPEAKER_02
3572.186,3572.406,spiel,SPEAKER_02
3572.486,3572.546,at,SPEAKER_02
3572.566,3572.646,the,SPEAKER_02
3572.666,3572.726,end.,SPEAKER_02
3572.746,3572.806,Oh,SPEAKER_02
3572.826,3572.926,"shit,",SPEAKER_02
3572.946,3573.026,you,SPEAKER_02
3573.066,3573.326,survived.,SPEAKER_02
3573.346,3573.506,"Yeah,",SPEAKER_02
3573.526,3573.666,that's,SPEAKER_02
3573.706,3573.766,a,SPEAKER_02
3573.786,3573.866,good,SPEAKER_02
3573.906,3574.106,one.,SPEAKER_02
3574.146,3576.446,Maybe,SPEAKER_03
3576.486,3576.586,we,SPEAKER_03
3576.606,3576.706,could,SPEAKER_03
3576.746,3576.967,edit,SPEAKER_03
3576.987,3577.067,this,SPEAKER_03
3577.087,3577.207,text,SPEAKER_03
3577.267,3577.367,out,SPEAKER_03
3577.447,3577.547,of,SPEAKER_03
3577.627,3577.707,it.,SPEAKER_03
3577.747,3577.887,"Yeah,",SPEAKER_03
3578.067,3578.327,that,SPEAKER_03
3578.347,3578.507,looks,SPEAKER_03
3578.547,3578.807,good.,SPEAKER_03
3599.353,3599.493,So,SPEAKER_03
3599.553,3599.853,"yeah,",SPEAKER_03
3599.933,3600.253,and,SPEAKER_03
3600.373,3600.453,is,SPEAKER_03
3600.473,3600.613,there,SPEAKER_03
3600.673,3601.114,anything,SPEAKER_03
3601.154,3601.314,else,SPEAKER_03
3601.334,3601.454,we,SPEAKER_03
3601.474,3601.734,really,SPEAKER_03
3601.754,3601.894,need,SPEAKER_03
3602.154,3602.634,to,SPEAKER_03
3602.854,3603.274,cover?,SPEAKER_03
3604.555,3604.615,I,SPEAKER_03
3604.655,3604.955,guess,SPEAKER_03
3605.155,3605.615,"hints,",SPEAKER_03
3606.155,3606.375,how,SPEAKER_03
3606.395,3606.475,do,SPEAKER_03
3606.656,3606.716,we,SPEAKER_03
3606.756,3606.816,go,SPEAKER_03
3606.836,3607.236,behind,SPEAKER_03
3607.376,3607.456,the,SPEAKER_03
3607.496,3607.756,like,SPEAKER_03
3607.796,3607.956,hints?,SPEAKER_03
3607.976,3610.517,So,SPEAKER_04
3610.537,3610.597,the,SPEAKER_04
3611.737,3611.957,only,SPEAKER_04
3611.997,3612.297,way,SPEAKER_04
3612.337,3612.417,we,SPEAKER_04
3612.458,3612.958,would,SPEAKER_04
3613.158,3613.418,have,SPEAKER_04
3613.438,3613.738,hints,SPEAKER_04
3613.938,3614.178,here,SPEAKER_04
3614.478,3614.658,is,SPEAKER_04
3615.439,3615.879,where,SPEAKER_04
3616.079,3616.159,we,SPEAKER_04
3616.179,3616.259,can,SPEAKER_04
3616.299,3616.639,solve,SPEAKER_04
3616.659,3617.119,the,SPEAKER_04
3617.139,3618.7,riddle,SPEAKER_04
3618.72,3618.82,that,SPEAKER_04
3618.96,3619.24,points,SPEAKER_04
3619.26,3619.38,to,SPEAKER_04
3619.4,3619.68,Suto,SPEAKER_04
3619.72,3620.2,Farmer,SPEAKER_04
3621.1,3621.241,or,SPEAKER_03
3621.261,3621.421,the,SPEAKER_03
3621.441,3621.801,riddle,SPEAKER_03
3621.821,3621.941,that,SPEAKER_03
3621.961,3622.201,says,SPEAKER_04
3622.281,3622.341,one,SPEAKER_04
3622.361,3622.581,player,SPEAKER_04
3622.621,3622.761,must,SPEAKER_04
3622.821,3623.301,sacrifice,SPEAKER_04
3623.361,3623.761,themselves.,SPEAKER_04
3625.362,3625.662,"Okay,",SPEAKER_03
3626.022,3626.182,well,SPEAKER_03
3626.262,3626.322,I,SPEAKER_03
3626.342,3626.482,guess,SPEAKER_03
3626.522,3626.622,I,SPEAKER_03
3626.642,3626.762,might,SPEAKER_03
3626.782,3626.902,want,SPEAKER_03
3626.942,3627.123,to,SPEAKER_03
3627.163,3627.283,like,SPEAKER_03
3627.423,3627.503,play,SPEAKER_03
3627.543,3627.743,like,SPEAKER_03
3627.803,3627.963,stuck,SPEAKER_03
3628.787,3628.867,do,SPEAKER_03
3628.907,3628.987,we,SPEAKER_03
3629.027,3629.307,want,SPEAKER_03
3629.327,3629.468,like,SPEAKER_03
3629.548,3629.628,a,SPEAKER_03
3629.648,3630.048,system,SPEAKER_03
3630.088,3630.508,where,SPEAKER_03
3631.149,3631.449,maybe,SPEAKER_03
3631.489,3631.589,they,SPEAKER_03
3631.629,3631.97,could,SPEAKER_03
3631.99,3632.21,like,SPEAKER_03
3632.27,3632.53,get,SPEAKER_03
3632.57,3632.59,a,SPEAKER_03
3632.63,3632.81,little,SPEAKER_03
3632.991,3633.131,I,SPEAKER_03
3633.311,3633.451,think,SPEAKER_03
3633.491,3633.591,we,SPEAKER_03
3633.611,3633.731,could,SPEAKER_03
3633.751,3633.991,maybe,SPEAKER_03
3634.051,3634.232,say,SPEAKER_00
3634.312,3634.512,like,SPEAKER_03
3634.912,3635.392,oh,SPEAKER_03
3635.713,3636.033,there,SPEAKER_03
3636.073,3636.173,are,SPEAKER_03
3636.193,3636.313,some,SPEAKER_03
3636.333,3636.814,spirits,SPEAKER_03
3636.854,3636.934,in,SPEAKER_03
3636.954,3637.034,the,SPEAKER_03
3637.074,3637.374,house,SPEAKER_03
3637.454,3637.574,and,SPEAKER_03
3637.634,3637.754,some,SPEAKER_03
3637.814,3637.995,of,SPEAKER_03
3638.015,3638.155,them,SPEAKER_03
3638.235,3638.355,are,SPEAKER_03
3638.995,3639.116,like,SPEAKER_00
3639.136,3639.736,benevolent,SPEAKER_00
3639.796,3639.876,and,SPEAKER_00
3639.896,3639.996,they,SPEAKER_00
3640.016,3640.196,want,SPEAKER_03
3640.216,3640.317,to,SPEAKER_03
3640.357,3640.477,help,SPEAKER_03
3640.497,3640.637,you,SPEAKER_03
3640.677,3640.817,so,SPEAKER_03
3640.837,3641.137,that,SPEAKER_03
3641.437,3641.498,if,SPEAKER_03
3641.698,3641.838,you,SPEAKER_03
3641.858,3641.998,get,SPEAKER_03
3642.098,3642.278,stuck,SPEAKER_03
3642.298,3642.618,they'll,SPEAKER_03
3642.638,3642.819,like,SPEAKER_03
3643.359,3643.519,give,SPEAKER_03
3643.539,3643.659,you,SPEAKER_03
3643.739,3643.819,a,SPEAKER_03
3643.839,3644.18,cryptic,SPEAKER_03
3644.2,3644.7,message,SPEAKER_03
3644.74,3645.881,about,SPEAKER_03
3645.941,3646.161,oh,SPEAKER_04
3646.221,3646.582,okay,SPEAKER_04
3647.563,3648.023,that,SPEAKER_04
3648.043,3648.283,works,SPEAKER_04
3648.303,3648.543,that,SPEAKER_04
3648.583,3648.703,works,SPEAKER_04
3648.744,3649.164,because,SPEAKER_04
3649.804,3649.884,I,SPEAKER_03
3649.924,3650.565,realized,SPEAKER_04
3650.625,3650.765,we,SPEAKER_04
3650.825,3651.166,haven't,SPEAKER_04
3651.206,3652.006,really,SPEAKER_04
3652.246,3652.847,implemented,SPEAKER_04
3652.867,3653.087,any,SPEAKER_04
3653.107,3653.367,system,SPEAKER_04
3653.387,3653.828,natural,SPEAKER_04
3653.888,3654.268,elements,SPEAKER_04
3654.288,3654.588,during,SPEAKER_04
3654.608,3655.009,gameplay,SPEAKER_04
3655.689,3655.789,so,SPEAKER_03
3655.829,3656.07,this,SPEAKER_03
3656.11,3656.23,could,SPEAKER_03
3656.25,3656.31,be,SPEAKER_04
3657.463,3657.703,"Yeah,",SPEAKER_03
3657.783,3657.843,I,SPEAKER_03
3657.863,3658.003,mean,SPEAKER_03
3658.023,3658.163,like,SPEAKER_03
3658.183,3658.324,the,SPEAKER_03
3658.344,3658.584,curse,SPEAKER_03
3658.604,3658.804,mirror,SPEAKER_03
3658.864,3658.964,and,SPEAKER_03
3659.124,3659.404,armor,SPEAKER_03
3659.504,3659.604,and,SPEAKER_03
3659.664,3660.044,stuff,SPEAKER_03
3660.084,3660.144,is,SPEAKER_03
3660.164,3660.265,kind,SPEAKER_03
3660.305,3660.405,of,SPEAKER_03
3660.465,3661.165,supernatural.,SPEAKER_03
3661.465,3662.005,And,SPEAKER_03
3662.066,3662.186,we,SPEAKER_03
3662.206,3662.306,can,SPEAKER_03
3662.326,3662.486,sort,SPEAKER_03
3662.526,3662.986,of,SPEAKER_03
3663.146,3663.646,put,SPEAKER_03
3663.746,3663.826,it,SPEAKER_03
3663.907,3663.967,in,SPEAKER_03
3663.987,3664.327,the,SPEAKER_03
3664.347,3664.847,ambience,SPEAKER_01
3664.907,3664.947,as,SPEAKER_01
3665.007,3665.207,well.,SPEAKER_03
3666.348,3666.468,For,SPEAKER_00
3666.508,3666.608,the,SPEAKER_00
3666.648,3666.948,coded,SPEAKER_00
3666.968,3667.268,"message,",SPEAKER_00
3667.388,3667.468,I,SPEAKER_00
3667.488,3667.809,still,SPEAKER_00
3667.849,3668.049,feel,SPEAKER_00
3668.089,3668.169,we,SPEAKER_00
3668.209,3668.329,can,SPEAKER_00
3668.429,3668.569,use,SPEAKER_00
3668.609,3668.849,the,SPEAKER_00
3669.109,3669.61,grandfather,SPEAKER_00
3669.63,3669.87,clock,SPEAKER_00
3669.89,3670.01,for,SPEAKER_00
3670.03,3670.19,that,SPEAKER_00
3670.27,3670.57,instead,SPEAKER_00
3670.59,3670.67,of,SPEAKER_00
3671.07,3671.431,cypher,SPEAKER_00
3671.451,3671.671,wheel,SPEAKER_00
3671.691,3671.751,or,SPEAKER_00
3671.791,3672.111,"something,",SPEAKER_00
3672.251,3672.571,because,SPEAKER_00
3672.991,3673.091,the,SPEAKER_00
3673.111,3673.452,clock,SPEAKER_00
3673.472,3673.552,fits,SPEAKER_00
3673.592,3673.792,better.,SPEAKER_00
3673.832,3674.012,"Yeah,",SPEAKER_00
3674.032,3674.232,that,SPEAKER_03
3674.272,3674.652,would,SPEAKER_03
3674.672,3675.093,be,SPEAKER_03
3675.353,3675.453,a,SPEAKER_03
3675.553,3675.753,really,SPEAKER_03
3675.773,3675.913,"good,",SPEAKER_03
3675.933,3676.053,you,SPEAKER_03
3676.073,3676.193,should,SPEAKER_03
3676.213,3676.353,put,SPEAKER_03
3676.393,3676.553,that,SPEAKER_03
3676.673,3676.813,on.,SPEAKER_03
3676.994,3677.234,"Yeah,",SPEAKER_00
3677.294,3677.554,clock,SPEAKER_00
3677.574,3677.754,fits,SPEAKER_00
3677.774,3678.034,better,SPEAKER_00
3678.054,3678.154,with,SPEAKER_00
3678.174,3678.254,the,SPEAKER_00
3678.274,3678.414,theme.,SPEAKER_00
3680.907,3681.507,Could,SPEAKER_04
3681.527,3681.567,we,SPEAKER_04
3682.208,3682.788,connect,SPEAKER_04
3682.848,3683.189,the,SPEAKER_04
3683.269,3683.669,grandfather,SPEAKER_04
3683.689,3684.209,clock,SPEAKER_04
3684.33,3684.55,and,SPEAKER_04
3684.57,3685.41,the,SPEAKER_04
3685.671,3685.891,suit,SPEAKER_04
3685.911,3685.991,of,SPEAKER_04
3686.051,3686.391,armor,SPEAKER_04
3686.411,3686.711,somehow?,SPEAKER_04
3686.731,3686.831,So,SPEAKER_04
3686.851,3686.911,I'm,SPEAKER_04
3686.992,3687.432,thinking,SPEAKER_04
3688.052,3688.152,of,SPEAKER_04
3688.172,3688.693,those,SPEAKER_04
3688.873,3689.053,old,SPEAKER_04
3689.073,3689.654,cuckoo,SPEAKER_04
3689.674,3690.634,clocks,SPEAKER_04
3690.734,3690.854,where,SPEAKER_04
3690.874,3690.975,they,SPEAKER_04
3690.995,3691.135,have,SPEAKER_04
3691.195,3691.415,little,SPEAKER_04
3691.435,3691.915,things,SPEAKER_04
3692.255,3692.776,that,SPEAKER_04
3692.956,3693.336,move,SPEAKER_05
3694.037,3694.177,on,SPEAKER_04
3694.217,3694.417,the,SPEAKER_04
3694.497,3694.897,hour.,SPEAKER_04
3695.278,3695.698,So,SPEAKER_04
3695.878,3696.278,"you,",SPEAKER_04
3696.659,3696.739,or,SPEAKER_04
3696.759,3696.999,let's,SPEAKER_04
3697.019,3697.419,"say,",SPEAKER_04
3698.08,3698.24,you,SPEAKER_04
3698.34,3698.7,move,SPEAKER_04
3698.74,3698.86,the,SPEAKER_04
3698.9,3699.0,hand,SPEAKER_04
3699.02,3699.121,to,SPEAKER_04
3699.141,3699.201,the,SPEAKER_04
3699.221,3699.661,grandfather,SPEAKER_04
3699.681,3699.801,clock,SPEAKER_04
3699.821,3700.001,to,SPEAKER_04
3700.021,3700.361,say,SPEAKER_04
None,None,5,None
3700.542,3700.882,p.m.,SPEAKER_04
3701.382,3701.602,And,SPEAKER_00
3701.642,3701.863,the,SPEAKER_00
3701.903,3702.543,position,SPEAKER_04
3702.563,3703.064,that,SPEAKER_04
3703.104,3703.224,the,SPEAKER_04
3703.244,3703.464,clock,SPEAKER_04
3703.484,3704.104,mannequin,SPEAKER_04
3704.264,3704.625,doll,SPEAKER_04
3704.645,3704.965,thing,SPEAKER_04
3705.365,3705.766,makes,SPEAKER_04
3706.066,3706.146,is,SPEAKER_04
3706.166,3706.306,what,SPEAKER_04
3706.346,3706.466,you,SPEAKER_04
3706.486,3706.826,should,SPEAKER_04
3706.846,3708.027,have,SPEAKER_04
3708.047,3708.167,the,SPEAKER_04
3708.187,3708.367,suit,SPEAKER_04
3708.387,3708.488,of,SPEAKER_04
3708.528,3708.708,armor,SPEAKER_04
3708.728,3708.808,do.,SPEAKER_04
3714.85,3715.231,"So,",SPEAKER_03
3715.371,3715.851,sorry.,SPEAKER_03
3715.891,3716.111,So,SPEAKER_03
3716.151,3716.251,you,SPEAKER_03
3716.291,3716.452,said,SPEAKER_03
3716.472,3716.592,the,SPEAKER_03
3716.632,3717.052,clock,SPEAKER_03
3717.633,3718.033,tells,SPEAKER_03
3718.193,3718.313,you,SPEAKER_03
3718.353,3718.453,what,SPEAKER_03
3718.473,3718.553,you,SPEAKER_03
3718.593,3718.673,need,SPEAKER_03
3718.693,3718.733,to,SPEAKER_03
3718.753,3718.793,do,SPEAKER_03
3718.813,3718.894,with,SPEAKER_03
3718.914,3719.014,the,SPEAKER_03
3719.094,3719.374,armor?,SPEAKER_03
3720.435,3720.815,Yeah.,SPEAKER_03
3720.835,3721.075,So,SPEAKER_03
3721.135,3721.456,I'm,SPEAKER_03
3721.516,3721.936,thinking,SPEAKER_03
3721.996,3722.136,"of,",SPEAKER_03
3722.176,3722.316,you,SPEAKER_03
3722.336,3722.497,"know,",SPEAKER_03
3722.517,3722.637,there,SPEAKER_03
3722.697,3722.777,"are,",SPEAKER_03
3722.797,3723.017,there,SPEAKER_03
3723.057,3723.117,are,SPEAKER_03
3723.137,3723.437,certain,SPEAKER_03
3723.457,3723.698,clocks,SPEAKER_03
3723.718,3723.878,that,SPEAKER_03
3723.938,3724.158,have,SPEAKER_03
3724.178,3724.899,mannequins,SPEAKER_03
3724.959,3725.019,on,SPEAKER_03
3725.039,3725.119,top.,SPEAKER_03
3725.139,3725.179,"Oh,",SPEAKER_04
3725.199,3725.319,okay.,SPEAKER_03
3725.379,3725.439,I,SPEAKER_03
3725.459,3725.599,see,SPEAKER_03
3725.619,3725.719,what,SPEAKER_03
3725.839,3726.059,you,SPEAKER_03
3726.24,3726.72,mean.,SPEAKER_03
3726.74,3727.06,Yeah.,SPEAKER_03
3727.12,3727.26,Yeah.,SPEAKER_02
3727.341,3727.401,We,SPEAKER_02
3727.421,3727.501,can,SPEAKER_02
3727.561,3728.101,incorporate,SPEAKER_02
3728.121,3728.341,that.,SPEAKER_02
3728.542,3728.922,Okay.,SPEAKER_02
3728.942,3729.062,So,SPEAKER_02
3729.082,3729.222,here,SPEAKER_02
3729.242,3729.422,I'll,SPEAKER_02
3729.442,3729.582,"say,",SPEAKER_02
3729.642,3729.722,"um,",SPEAKER_02
3729.743,3729.823,I'll,SPEAKER_02
3729.843,3729.963,say,SPEAKER_02
3730.023,3730.143,the,SPEAKER_02
3730.163,3730.523,mannequin,SPEAKER_02
3730.683,3730.843,is,SPEAKER_02
3732.144,3732.365,hidden,SPEAKER_02
3732.425,3732.765,inside,SPEAKER_02
3732.785,3732.905,the,SPEAKER_02
3732.925,3733.085,clock.,SPEAKER_02
3750.199,3750.279,And,SPEAKER_03
3750.319,3750.419,then,SPEAKER_03
3750.619,3750.719,it,SPEAKER_03
3750.739,3750.859,could,SPEAKER_03
3750.899,3751.259,also,SPEAKER_03
3751.299,3751.439,be,SPEAKER_03
3751.519,3751.779,"like,",SPEAKER_03
3752.139,3752.599,so,SPEAKER_03
3752.619,3752.919,maybe,SPEAKER_03
3752.939,3753.1,you,SPEAKER_03
3753.12,3753.26,just,SPEAKER_03
3753.28,3753.38,need,SPEAKER_03
3753.4,3753.5,to,SPEAKER_03
3753.54,3753.64,set,SPEAKER_03
3753.66,3753.76,the,SPEAKER_03
3753.82,3754.16,hands,SPEAKER_03
3754.26,3754.3,at,SPEAKER_03
3754.32,3754.38,the,SPEAKER_03
3754.42,3755.1,right,SPEAKER_03
3755.12,3755.76,time.,SPEAKER_03
3756.42,3756.54,And,SPEAKER_03
3756.64,3757.02,then,SPEAKER_03
3757.2,3757.36,it,SPEAKER_03
3757.42,3757.56,will,SPEAKER_03
3757.58,3757.7,make,SPEAKER_03
3757.72,3757.86,the,SPEAKER_03
3757.88,3758.02,thing,SPEAKER_03
3758.04,3758.48,pop,SPEAKER_03
3758.581,3758.741,out,SPEAKER_03
3758.821,3758.901,and,SPEAKER_03
3758.921,3759.001,that,SPEAKER_03
3759.041,3759.301,shows,SPEAKER_03
3759.321,3759.421,you,SPEAKER_03
3759.441,3759.581,what,SPEAKER_03
3759.601,3759.681,you,SPEAKER_03
3759.721,3759.841,need,SPEAKER_03
3759.881,3760.041,to,SPEAKER_03
3760.261,3760.401,do.,SPEAKER_03
3760.421,3760.581,Yeah.,SPEAKER_03
3761.801,3762.061,Maybe,SPEAKER_00
None,None,3,None
3762.481,3762.661,a.m.,SPEAKER_00
3763.381,3763.641,because,SPEAKER_00
3764.081,3764.402,that's,SPEAKER_00
3764.422,3764.722,what,SPEAKER_00
3764.862,3765.142,people,SPEAKER_00
3765.162,3765.442,believe.,SPEAKER_00
3767.022,3767.182,We,SPEAKER_03
3767.202,3767.322,got,SPEAKER_02
3767.342,3767.502,"like,",SPEAKER_03
3767.522,3767.582,I,SPEAKER_03
3767.602,3767.742,don't,SPEAKER_03
3767.762,3767.962,"know,",SPEAKER_02
3767.982,3768.102,four,SPEAKER_02
3768.122,3768.342,minutes.,SPEAKER_02
3768.382,3768.562,"Yeah,",SPEAKER_02
3768.582,3768.722,we'll,SPEAKER_02
3768.742,3768.842,just,SPEAKER_02
3768.862,3769.202,type,SPEAKER_03
3769.242,3769.642,this.,SPEAKER_02
3779.011,3779.251,I'll,SPEAKER_03
3779.271,3779.391,put,SPEAKER_02
3779.411,3779.511,the,SPEAKER_02
3779.531,3779.691,grant,SPEAKER_02
3779.711,3779.992,project,SPEAKER_03
3780.012,3780.292,also,SPEAKER_03
3780.352,3780.452,in,SPEAKER_03
3780.472,3780.552,the,SPEAKER_03
3780.572,3780.972,second,SPEAKER_03
3781.052,3781.152,one.,SPEAKER_03
3824.883,3825.203,All,SPEAKER_03
3829.726,3829.986,right.,SPEAKER_03
3830.046,3830.146,OK.,SPEAKER_03
3830.806,3830.986,So,SPEAKER_03
3831.046,3831.166,I,SPEAKER_03
3831.186,3831.526,think,SPEAKER_03
3831.547,3831.587,we,SPEAKER_03
3831.607,3831.687,have,SPEAKER_03
3831.707,3831.747,a,SPEAKER_03
3831.767,3832.027,pretty,SPEAKER_03
3832.047,3832.267,solid,SPEAKER_03
3832.327,3832.487,escape.,SPEAKER_03
3832.507,3832.627,Thanks.,SPEAKER_03
3832.647,3832.687,So,SPEAKER_03
3832.767,3833.467,"Eric,",SPEAKER_03
3833.528,3833.648,you,SPEAKER_03
3836.729,3837.45,want,SPEAKER_03
3837.47,3837.71,to,SPEAKER_03
3837.73,3837.89,check,SPEAKER_03
3837.95,3838.39,anything,SPEAKER_03
